url,product_name,barcode,brand,quantity,serving_size,nutriscore_letter,nova_group,ingredients_text,allergens,traces,energy_kj_100g,energy_kcal_100g,fat_100g,saturated_fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,main_image_url,categories,contains_palm_oil,vegetarian_status,vegan_status,fruits_vegetables_nuts_percent,nutrient_level_fat,nutrient_level_saturated_fat,nutrient_level_sugars,nutrient_level_salt,additives,packaging,stores,countries,origins,manufacturing_places,ecoscore_grade,ecoscore_score,carbon_footprint_100g
https://world.openfoodfacts.org/product/20713713/chocolat-noir-equateur-bio-j-d-gross,Chocolat noir Equateur Bio – J.D. Gross – 100 g,20713713,J.D. Gross,100 g,20g,D,2,"cocoa mass* ecuador, cocoa butter*, sugar*, vanilla extract*, cocoa: 85% minimum, from organic farming",,"Gluten, Milk, Nuts",2.641,639,55.3,34,20.6,14,11.5,9,0.01,https://images.openfoodfacts.org/images/products/000/002/071/3713/front_fr.126.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Fats, Sweet snacks, Cocoa and its products, Vegetable fats, Chocolates, Dark chocolates",,,,,high,high,high,low,[],"Metal , Recyclable Metals , Aluminium , Cardboard , Sheet , Sleeve , Tray , fr:Etui carton et feuille metal à recycler , fr:Pensez au tri! , fr:Point vert , nl:FSC C022488 , nl:FSC Mix Board",Lidl,France,fr:Pâte de cacao Équateur,"DIPA , 2980 avenue Julien Panchot , 66968 Perpignan , France",,,
https://world.openfoodfacts.org/product/3251490320001/gerble-wholegrain-biscuit-210g-7-5oz,"Gerblé - Wholegrain Biscuit, 210g (7.5oz) – 210 g",3.25149E+12,Gerblé,210 g,"8,4g",C,4,"whole wheat flour 44.4%, wheat flour , red cane sugar, rapeseed oil, wheat germ 5.6%, oat fiber , dehydrated rye sourdough, natural flavors (barley malt extract), magnesium, emulsifier: rapeseed lecithins, sea salt, antioxidant: natural extract rich in tocopherols, milk protein , wheat starch, baking powder: ammonium carbonates,  vitamins d, b6, b1, b9, e ( lactose , milk protein ), made in a workshop that uses nuts, lupine , sesame and soy",Gluten,"Lupin, Milk, Mustard, Nuts, Sesame seeds, Soybeans",1.86,440,14.3,1.19,65.5,21.4,7.14,9.52,0.238,https://images.openfoodfacts.org/images/products/325/149/032/0001/front_en.138.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, fr:Biscuit complet au germe de blé",,unknown,unknown,,moderate,low,high,low,"['E322 - Lecithins', 'E330 - Citric acid', 'E503 - Ammonium carbonates']","fr:Etui en carton , fr:Film en plastique , fr:boite carton , fr:sachet plastique individuel","Magasins U , Carrefour , Monoprix , Auchan , carrefour.fr , Leclerc , Carrefour City","France , Guadeloupe , Morocco , Réunion , Switzerland","fr:Farine de blé française , fr:Germe de blé origine UE",France,,,
https://world.openfoodfacts.org/product/5050974505259/ryvita-multigrain-crispbread,Ryvita Multigrain Crispbread – 250 g,5.05097E+12,RYVITA,250 g,1 slice (10.5 g),A,3,"rye (flour, bran), toasted seeds & grains (buckwheat, brown linseed, sesame seeds , kibbled rye) 17%, salt.","Gluten, Sesame seeds, Soybeans",,1.48,352,4.76,0.952,55.2,0,17.1,12.4,0.571,https://images.openfoodfacts.org/images/products/505/097/450/5259/front_en.52.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Biscuits and crackers, Breads, Crackers(Appetizers), Plain salty snacks",,unknown,unknown,,moderate,low,low,moderate,[],Card-box,,"France , Ireland , United Kingdom",,,,,
https://world.openfoodfacts.org/product/3175681037854/tartines-craquantes-sarrasin-cereal-bio,Tartines craquantes sarrasin – Céréal Bio – 145 g,3.17568E+12,Céréal Bio,145 g,,B,3,"buckwheat flour for 69,6 g, rice flour*, red cane sugar, sea salt 0,48 g, 

* ingredients from organic farming 

manufactured in a workshop using cereals containing gluten, milk and soy",Gluten,"Gluten, Soybeans",1.548,370,1.7,0.4,75,1.5,3.5,12,0.48,https://images.openfoodfacts.org/images/products/317/568/103/7854/front_fr.219.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Extruded crispbreads",,,,,low,low,low,moderate,[],"Plastic , Box , Cardboard , Container , fr:Etui carton à recycler , fr:Etui en carton , fr:Pensez au tri! , fr:Point vert , fr:Sachet à jeter","Carrefour , Magasins U , Leclerc , carrefour.fr",France,"France , European Union",France,,,
https://world.openfoodfacts.org/product/5060088701478/cocoa-orange-fruit-nut-bars-nakd,Cocoa Orange Fruit & Nut Bars – Nakd – 4 x 35g,5.06009E+12,Nakd,4 x 35g,1 serving (35 g),,4,"Dates 40%, Cashews 40%, Raisins 14%, Cocoa 5%, Orange Oil, Natural Flavouring",Nuts,"Nuts, Peanuts, Soybeans",1.65,394,15.4,3.14,51.4,42.9,8.57,8.57,0.029,https://images.openfoodfacts.org/images/products/506/008/870/1478/front_en.65.200.jpg,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Snacks, Sweet snacks, Fruits based foods, Nuts and their products, Dried products, Bars, Dried plant-based foods, Dietary supplements, Bodybuilding supplements, Nut bars, Energy bars",,,,,moderate,moderate,high,low,[],"Plastic , Film","dunnes stores , Sainsbury's",United Kingdom,Non European Union,,,,
https://world.openfoodfacts.org/product/3046920027885/chocolat-noir-47-et-pointe-de-fleur-de-sel-lindt,Chocolat noir 47% et pointe de fleur de sel – Lindt – 100 g (10 carrés),3.04692E+12,Lindt,100 g (10 carrés),10g,E,4,"sugar, cocoa paste, cocoa butter, concentrated dairy butter, emulsifier ( soy lecithin ), fleur de sel 0,3%, aroma (vanilla), 
cocoa: 47% minimum","Milk, Soybeans","Gluten, Nuts, Sesame seeds",2.24,537,32,19,52,47,,5.7,0.37,https://images.openfoodfacts.org/images/products/304/692/002/7885/front_fr.122.200.jpg,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates, Salted chocolates, Fleur de sel chocolates, Salted dark chocolates, Dark chocolates with fleur de sel",,,,,high,high,high,moderate,"['E322 - Lecithins', 'E322i - Lecithin']","Container , Papier aluminium","Super U , Magasins U , Intermarché , carrefour.fr","France , Switzerland",,France,,,
https://world.openfoodfacts.org/product/5000137121994/cream-crackers-jacob-s,Cream Crackers – Jacob’s – 300 g,5.00014E+12,Jacob’s,300 g,1 portion (8 g),D,3,"Flour ( Wheat Flour, Calcium, Iron, Niacin, Thiamin), Vegetable Oil (Palm), Salt, Raising Agent (Sodium Bicarbonate), Yeast.",Gluten,,1.841,440,13.5,6.2,67.7,1.4,3.8,10,1.3,https://images.openfoodfacts.org/images/products/500/013/712/1994/front_en.27.200.jpg,"Snacks, Salty snacks, Appetizers, Biscuits and crackers, Crackers(Appetizers)",TRUE,,,,moderate,high,low,moderate,"['E500 - Sodium carbonates', 'E500ii - Sodium hydrogen carbonate']",Mixed plastic film-wrapper,,"France , Switzerland , United Kingdom",,,,,
https://world.openfoodfacts.org/product/6111249961466/excelo,Excelo – 8 biscuits,6.11125E+12,Excelo,8 biscuits,,E,4,"Arabic: G 8 بسكويت Biscuits au beurre. Ingrédients: Farine de blé, Sucre, Beurre 11%, Huiles végétales hydrogénée (Palme), Amidon, Cufs entier liquide pasteurise mé en poudre, Sirop de sucre inverti, poudres à lever (Pyrophosphate acide de sodium Bicarbonates de sodium, Bicarbonates d'ammonium se sfiant (lecithines de soja), arôme (vanilline). Contient: Ble (céréales contenant gluten), Œufs, lait et Soja, peut contenir des traces des fruits à coque utter Bisuit. Ingredients: Wheat flour, Sugar, Butter 11%, Hydrogenated vegetable oils (Palm), Starch, Pasteurized liquid whole eggs Skimmed Invert sugar syrup, baking powders (Sodium acid pyrophosphate, Sodium bicarbonates, Bicarbonates of ammonium), salt, emulsifier (soy lecithire ng (vanillin). Contains: Wheat ( cereals containing gluten ), Eggs , milk and Soya, may contain traces of nuts. ESP. Galleta de mantequilla. Ingredien de trigo, Azúcar, Mantequilla 11%, Aceites vegetales hidrogenados (Palma), Almidón, Huevos enteros líquidos pasteurizados, Leche deshatader arabe de azúcar invertido, Polvos de hornear (Pirofosfato ácido de sodio, Bicarbonatos de sodio, Bicarbonatos de amonio sal, emulgente (lecitinase oma (vainillina). Contiene: Trigo (cereales que contienen gluten), Huevos, leche y Soja, puede contener trazas de frutos de cáscara. PT. Biscoitos Ingredientes:Farinha de trigo, Açúcar, Manteiga 1,1%, Oleos vegetais hidrogenados (Palma), Amido, Ovos inteiros líquidos pasteurizados, Leite ado, Xarope de açúcar invertido, fermento em pó (pirofosfato acido de sodio, bicarbonato de sódio, bicarbonato de amonio, sal, emulsifica de soja), aromatizante (vanilina). Contém: Trigo (cereais que contém glúten), Ovos, Leite e Soja, pode conter vestígios de frutos de casca rija سكويت بالتربية المكونات دقيق القمح ، سكر ، زيدة 119 زيوت نباتية مهدرجة (نخيل)، نشا الذرة، بيض كامل سائل مبستر، مسحوق الحليب المقشود، شراب السكر، مواد رافعة (بيروفوسفات حمض الصبا يمات المرسوم ملح مستحلب (ليستين الصويا، نكهات ( فانيليا). يحتوي على قمح (حبوب تحتوي على جلوتين بيض، حليب والصويا، قد يحتوي على آثار من المكسرات.",,"Eggs, Gluten, Milk",1.771,424,15.3,9.7,65.7,40.8,,5.7,0.62,https://images.openfoodfacts.org/images/products/611/124/996/1466/front_ar.9.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",,unknown,unknown,,moderate,high,high,moderate,"['E450 - Diphosphates', 'E450i - Disodium diphosphate', 'E500 - Sodium carbonates', 'E500ii - Sodium hydrogen carbonate']",,,Morocco,,,,,
https://world.openfoodfacts.org/product/3228857001316/brioche-tranchee-recette-classique-harrys,Brioche Tranchée Recette Classique – Harrys – 485 g,3.22886E+12,Harrys,485 g,27g,D,4,"wheat flour 54%, water, sugar 10.5%, fresh eggs 9.5%, glucose-fructose syrup, pastry butter, rapeseed oil, yeast, salt, egg yolk powder, rum, flavorings, plant extracts with coloring power (turmeric, paprika), wheat gluten, wheat fiber, aceola extract, may contain traces of soybeans , nuts and sesame seeds","Eggs, Gluten, Milk","Nuts, Sesame seeds, Soybeans",1.45,345,11,4.3,51,15,5,8,1.1,https://images.openfoodfacts.org/images/products/322/885/700/1316/front_fr.1949.200.jpg,"Snacks, Sweet snacks, Sweet pastries and pies, Viennoiseries, Brioches, fr:Brioches tranchées, fr:Brioches-natures",,unknown,,,moderate,moderate,high,moderate,[],"Envelope , Sachet en plastique","Carrefour , carrefour.fr",France,fr:Blé origine France,France,,,
https://world.openfoodfacts.org/product/8410076610621/sweet-salty-nut-chocolat-noir-et-melange-de-noix-5-barres-de-30-g-general-mills-france,"Sweet & Salty Nut chocolat noir et mélange de noix, 5 barres de 30 g – General Mills France – 150 g ℮",8.41008E+12,"General Mills France , Nature valley",150 g ℮,30 g,D,4,"roasted peanuts (17%), whole oats (12%), sugar, chicory root extract, glucose syrup, wheat flour , vegetable fat: palm, shea, maltodextrin, cocoa paste, almond pieces (4%), fructose, lean cocoa powder, rice flour, sunflower oil, lactose ( milk ), peanut butter, humectant: glycerol, salt, emulsifiers: sunflower and soy lecithin ,  dextrose, natural flavors, wheat germ, cocoa butter, antioxidant, rich tocopherol extract, honey","Gluten, Milk, Nuts, Peanuts, Soybeans",Nuts,1.94,464,22.9,8.8,50,23.3,10.1,9.5,0.93,https://images.openfoodfacts.org/images/products/841/007/661/0621/front_en.83.200.jpg,"Snacks, Sweet snacks, Bars, Cereal bars, Cereal bars with nuts, Chocolate cereal bars, Cereal bars with almonds, Cereal-bar-with-almonds-or-hazelnuts, fr:Barres de cé, fr:Barres de céréales à la cacahuète",TRUE,,,,high,high,high,moderate,"['E306 - Tocopherol-rich extract', 'E322 - Lecithins', 'E322i - Lecithin', 'E422 - Glycerol']","Plastic , Cardboard , Film , Sleeve , fr:Etui en carton , fr:Film en plastique , fr:Film plastique à jeter , fr:Étui carton à recycler","Leclerc , Auchan","Belgium , France",Unspecified,Espagne,,,
https://world.openfoodfacts.org/product/0061232201948/cheese-oatcakes-nairn-s,Cheese Oatcakes – nairn's – 200 g,61232201948,nairn's,200 g,1 serving (100 g),E,3,"Wholegrain Oats (71%), Cheese (15%) ( Milk ), Sustainable Palm Fruit Oil, Sea Salt, Raising Agent: Sodium Bicarbonate.","Gluten, Milk",,1.98,473,26.6,12,44.7,0.6,7.2,13.6,2.8,https://images.openfoodfacts.org/images/products/006/123/220/1948/front_en.79.200.jpg,"Snacks, Salty snacks, Sweet snacks, Appetizers, Biscuits and cakes, Biscuits and crackers, Biscuits, Crackers(Appetizers), Aperitivos, Botanas, Snacks-salados",TRUE,,,,high,high,low,high,"['E500 - Sodium carbonates', 'E500ii - Sodium hydrogen carbonate']",Paper-carton,Sainsbury's,"France , United Kingdom",,Scotland,,,
https://world.openfoodfacts.org/product/20005832/dark-chocolate-fin-carre,Dark Chocolate – Fin Carré – 100 g,20005832,Fin Carré,100 g,100 g,E,4,"sugar, cocoa mass, cocoa butter, emulsifier (sunflower lecithins), vanilla extract",Soybeans,"Gluten, Milk, Nuts, Peanuts",2.222,531,31.5,18.9,52.4,47.7,7.5,5.7,0.01,https://images.openfoodfacts.org/images/products/000/002/000/5832/front_en.253.200.jpg,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates",,,,,high,high,high,low,['E322 - Lecithins'],"Plastic , PP 5 - Polypropylene , Hdpe-packet , Mixed plastic-packet",Lidl,"Czech Republic , Finland , France , Germany , Italy , Latvia , Switzerland , United Kingdom , United States",,"Übach-Palenberg , Heinsberg (Kreis) , Köln (Regierungsbezirk) , Nordrhein-Westfalen , Deutschland",,,
https://world.openfoodfacts.org/product/20471613/wholegrain-wheat-bixies-crownfield-lidl,Wholegrain Wheat Bixies – Crownfield - Lidl – 720g - 36,20471613,Crownfield - Lidl,720g - 36,2 biscuits (40 g),A,3,"94% wholegrain  wheat ,  barley  malt extract, sugar, salt, niacin, iron, riboflavin, thiamin, folic acid",Gluten,,1.52,362,2.25,0.5,67.8,3,9.5,12.7,0.225,https://images.openfoodfacts.org/images/products/000/002/047/1613/front_en.35.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Breakfasts, Cereals and potatoes, Sweet snacks, Cereals and their products, Biscuits and cakes, Breakfast cereals, Biscuits",,,unknown,,low,low,low,low,[],Cardboard box,Lidl,"Ireland , Malta",United Kingdom,,,,
https://world.openfoodfacts.org/product/3017760756198/granola-gros-eclats-de-chocolat-lu,Granola Gros éclats de chocolat – LU – 184g,3.01776E+12,LU,184g,23g,E,4,"Farine de blé 34 %,  chocolat 33,4 % [sucre, pâte de cacao, graisses végétales (palme et karité en proportions variables), dextrose, beurre  de cacao, émulsifiant (lécithine de soja)], huile de palme, sucre, poudre à lever (carbonate acide d'ammonium, carbonate acide de sodium,  diphosphate disodique), sel, colorant  (bêta-carotène), arôme","Gluten, Milk, Soybeans","Eggs, Nuts",2.104,503,26,14,60,36,3.3,5.7,1,https://images.openfoodfacts.org/images/products/301/776/075/6198/front_en.137.200.jpg,"Snacks, Desserts, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, Chocolate biscuits, Biscuits-et-gâteaux, Snacks-sucrés",TRUE,,,,high,high,high,moderate,"['E160 - Carotenoids', 'E322 - Lecithins', 'E322i - Lecithin', 'E450 - Diphosphates', 'E500 - Sodium carbonates', 'E503 - Ammonium carbonates']","fr:Barquette en plastique , fr:Paquet en plastique","Magasins U , Banque alimentaire , Auchan , carrefour.fr , Leclerc",France,,,,,
https://world.openfoodfacts.org/product/5053990167845/sour-cream-onion-pringles,Sour Cream & Onion® – Pringles – 185g,5.05399E+12,"Pringles , Pringles - Kellogg",185g,30g,D,4,"German: Kartoffelpüreepulver, Sonnenblumenöl, Weizenmehl , Maismehl, Reismehl, Sauerrahm-Zwiebel-Würzmischung (Zwiebelpulver, Weizenstärke , Maltodextrin), Mononatriumglutamat, Dinatriumguanylat, Dinatriuminosinat, Dextrose, Sonnenblumenöl, Speisesalz, Aromen ( Milch ), Zucker, Sauerrahmpulver ( Milch ), Modifizierte Maisstärke, Süßmolkenpulver ( Milch ), Glucosesirup, Säuerungsmittel, Citronensäure, Milchsäure, Äpfelsäure, Milcheiweiß , Maltodextrin, Emulgator (E471), Salz, Farbstof (Annato, Norbixin)","Gluten, Milk",,2.163,517,29,2.9,56,2.1,3.5,6.3,1.2,https://images.openfoodfacts.org/images/products/505/399/016/7845/front_en.66.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Biscuits and crackers, Chips and fries, Crisps, Potato crisps, Crackers(Appetizers)",,unknown,,,high,moderate,low,moderate,"['E160b - Annatto', 'E270 - Lactic acid', 'E296 - Malic acid', 'E330 - Citric acid', 'E471 - Mono- and diglycerides of fatty acids', 'E621 - Monosodium glutamate', 'E627 - Disodium guanylate', 'E631 - Disodium inosinate']","Plastic , Metal , Paper , Recyclable Metals , Aluminium","Migros , Coop , Lidl","Austria , France , Germany , Spain , Switzerland , United Kingdom",,Pologne,,,
https://world.openfoodfacts.org/product/7622210713926/belvita-brut-amp-5-cereales-completes-lu,Belvita Brut & 5 céréales complètes – Lu – 400 gram,7.62221E+12,Lu,400 gram,12.5 gram,D,4,"cereals 69,5 % [wholegrain cereals to 42,4 % (flakes of rye, with 17,5 %, oat flakes of 15,3 %, oatmeal or 6,7 %, spelt wholemeal flour ( wheat ) 1 %, whole meal flour of barley, 1 %, whole meal flour of wheat 0,9 %), wheat flour 27,1 per cent ], sugar, rapeseed oil, cane sugar, baking powder (carbonate acid sodium carbonate acid, ammonium diphosphate disodium), minerals (calcium carbonate,  magnesium carbonates, elemental iron), salt, invert sugar syrup, barley malt syrup, emulsifier ( soya lecithin ), skimmed milk powder","Gluten, Milk, Soybeans, fr:avoine, fr:sarrasin","Eggs, Nuts",1.833,438,14,1.4,66,22,6.1,7.8,1.4,https://images.openfoodfacts.org/images/products/762/221/071/3926/front_fr.198.200.jpg,"Snacks, Breakfasts, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, Dry biscuits, Breakfast biscuit, Breakfast biscuit with cereals fortified with vitamins and chemical elements",,unknown,,,moderate,low,high,moderate,"['E322 - Lecithins', 'E322i - Lecithin', 'E450 - Diphosphates', 'E500 - Sodium carbonates', 'E502 - Carbonates', 'E503 - Ammonium carbonates']","fr:1 étui en carton à recycler , fr:8 sachets en plastique à jeter , fr:Etui en carton , fr:Sachet en plastique","Magasins U , carrefour.fr","Belgium , France , Luxembourg , New Caledonia , Switzerland",,,,,
https://world.openfoodfacts.org/product/20815882/chocolate-negro-95-cacao-j-d-gross,Chocolate negro 95% cacao – J. D. Gross – 125 g,20815882,J. D. Gross,125 g,12.5 g,D,3,"cocoa mass, lean cocoa powder, cocoa butter, sugar",,"Milk, Nuts, Soybeans",2.48,592,51.2,31.2,12.8,0,10.4,12.8,0.03,https://images.openfoodfacts.org/images/products/000/002/081/5882/front_en.233.200.jpg,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates, Extra fine dark chocolates",,,,,high,high,low,low,[],"Metal , Recyclable Metals , Aluminium , Container",Lidl,"Croatia , Cyprus , France , Germany , Greece , Slovenia , Spain",Germany,,,,
https://world.openfoodfacts.org/product/3251491787810/gerble-salt-free-biscuits-with-raisins-20-pc-360g,"Gerblé - Salt Free Biscuits with Raisins, 20 pc, 360g – 360 g",3.25149E+12,Gerblé,360 g,18g,C,4,"wheat flour 59.5%, brown cane sugar, rapeseed oil, raisins 10%, soya flour , grape paste 3.3%, chicory fibre: fructooligosaccharides, baking powders (potassium carbonates, ammonium carbonates), milk proteins","Gluten, Lupin, Milk, Nuts, Soybeans","Eggs, Lupin, Nuts, Sesame seeds",1.817,434,14,1.3,64,21,6.4,9.4,0,https://images.openfoodfacts.org/images/products/325/149/178/7810/front_en.127.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Dry biscuits",,unknown,,,moderate,low,high,low,['E502 - Carbonates'],"Box , Cardboard , Pack , fr:Etui en carton , fr:Film en plastique , fr:Sachet plastique","Magasins U , Auchan , carrefour.fr","Belgium , France , Réunion , Switzerland","European Union , Non European Union , fr:434",France,,,
https://world.openfoodfacts.org/product/7622300689124/granola-l-original-gros-eclats-de-chocolat,Granola L'original Gros éclats de chocolat – 276 g,7.6223E+12,"Granola , LU , Mondelez",276 g,23 g,E,4,"French: Farine de blé 34 %, chocolat 33 % [sucre, pâte de cacao, graisses végétales (palme et karité en proportions variables), dextrose, beurre de cacao, émulsifiant ( lécithines de soja )], huile de palme, sucre, poudres à lever (carbonates d'ammonium, carbonates de sodium, diphosphates), sel, colorant (carotènes), arôme, lait écrémé en poudre.","Gluten, Milk, Soybeans","Eggs, Nuts",2.104,503,26,14,60,36,3.3,5.7,1,https://images.openfoodfacts.org/images/products/762/230/068/9124/front_fr.149.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, Chocolate biscuits, Drop cookies, Chocolate chip cookies",TRUE,,,,high,high,high,moderate,"['E160 - Carotenoids', 'E322 - Lecithins', 'E322i - Lecithin', 'E450 - Diphosphates', 'E500 - Sodium carbonates', 'E503 - Ammonium carbonates']","Barquette en plastique , fr:Barquette PET à jeter , fr:Film plastique à jeter","Magasins U , Cora , E.Leclerc , carrefour.fr , Auchan","France , Switzerland",,,,,
https://world.openfoodfacts.org/product/7614500010013/toblerone,Toblerone – 100g,7.6145E+12,Toblerone,100g,3 triangles (25 g),E,4,"sugar, whole milk powder, cocoa butter, cocoa mass, honey (3%), milk fat, almonds (1,6%), emulsifier ( soya lecithin ), egg white , flavouring, cocoa solids 28% minimum, milk solids 14% minimum","Eggs, Milk, Nuts, Soybeans",,2.209,528,28,17,61,60,2.4,5.6,0.12,https://images.openfoodfacts.org/images/products/761/450/001/0013/front_en.306.200.jpg,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Chocolates, Milk chocolates, Chocolates with almonds, Flavoured chocolates, Flavoured milk chocolates, Milk chocolate bar with nougat, Swiss chocolates",,,,,high,high,high,low,"['E322 - Lecithins', 'E322i - Lecithin']","Paper or cardboard , Cardboard , Box , Non-corrugated cardboard , Card-tube , Aluminium-film","Coop , Delhaize , Lidl , Kmart , Flow , Farmacorp , Chocolandia","Algeria , Australia , Belgium , Bolivia , Bulgaria , Denmark , Finland , France , Germany , Italy , Morocco , Norway , Poland , Romania , Spain , Sweden , Switzerland , Thailand , Ukraine , United Kingdom","Non European Union , Switzerland",Suiza,,,
https://world.openfoodfacts.org/product/7622210580092/organic-milk-chocolate-green-black-s,Organic Milk Chocolate – Green & Black's – 90 g,7.62221E+12,Green & Black's,90 g,,E,4,"cane sugar #, whole milk powder #, cocoa mass #, cocoa butter #, emulsifier ( soya lecithins # ), vanilla extract #, # ,certified organic, may contain nuts , organic milk chocolate: minimum cocoa solids 37 %, minimum milk solids 24 %","Milk, Soybeans",Nuts,2.347,561,36,22,48,46,2.8,9.8,0.22,https://images.openfoodfacts.org/images/products/762/221/058/0092/front_en.10.200.jpg,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Milk chocolates",,unknown,,,high,high,high,low,['E322 - Lecithins'],"Paper , Film",Waitrose,"Ireland , United Kingdom",,,,,
https://world.openfoodfacts.org/product/3664346305860/noir-extra-poulain,Noir Extra – Poulain – 100 g,3.66435E+12,Poulain,100 g,20 g,E,4,"coconut 48%, sugar, cocoa paste, cocoa butter, lean cocoa powder, emulsifier ( soy lecithin ), flavouring, skimmed milk powder, cocoa: 47% minimum, may contain wheat , barley and nuts","Milk, Soybeans","Gluten, Milk, Nuts",2.119,508,28,18,55,52,7.2,4.9,0.01,https://images.openfoodfacts.org/images/products/366/434/630/5860/front_en.88.200.jpg,"Dairies, Fermented foods, Fermented milk products, Snacks, Cheeses, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates, Dark chocolate bar, Extra fine dark chocolates, fr:Chocolat-noir-extra, fr:Chocolats-noir-a-croquer",,,,,high,high,high,low,"['E322 - Lecithins', 'E322i - Lecithin']",Plastic,"Super U , Leclerc , Auchan","France , Morocco","Africa , European Union","Loir-et-Cher , France",,,
https://world.openfoodfacts.org/product/6111031003756/tonik-bimo,Tonik – Bimo – 121 g,6.11103E+12,Bimo,121 g,,E,4,"French: Farine de blé , Sucre, Huile végétale hydrogénée (plame), Cacao maigre en poudre, Émulsifiant d Soja' cactoserum en poudre. Poudre à lever (Bicarbonate de sodium), Arôme artificel (vanille), sel. CONTIENT: BLE , GLUTEN , SOJA , LAIT","Gluten, Milk, Soybeans",,2,503,23,11,70,39,1,4.8,0.1,https://images.openfoodfacts.org/images/products/611/103/100/3756/front_fr.32.200.jpg,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Festive foods, Bars, Biscuits and cakes, Chocolate candies, Christmas foods and drinks, Biscuits, Christmas sweets, Bars-covered-with-chocolate, Ms, Érivés",,unknown,unknown,,high,high,high,low,"['E500 - Sodium carbonates', 'E500ii - Sodium hydrogen carbonate']",Plastique,,"France , Morocco , Maroc",,,,,
https://world.openfoodfacts.org/product/3760049796384/tartines-cereales-450g-la-boulangere,Tartines céréales 450g – La Boulangère – 450 g,3.76005E+12,La Boulangère,450 g,37.5 g (1 tranche (environ 37.5 g)),B,4,"French: Farine de BLÉ *50 %, eau, huile de colza, graines de tournesol décortiquées 4,6 %, graines de millet décortiquées 1,8 %, graines de lin brun 1,8%, semoule de BLÉ dur 1,6 %, levains de BLÉ dévitalisés, sel, arôme naturel (contient alcool), graines de pavot bleu 0,7 %, flocons d'AVOINE 0,7 %, levure, vinaigre, graines de quinoa 0,4 %, graines d'amarante 0,4%, conservateur : propionate de calcium, levure désactivée, farine de BLÉ d'épeautre 0,3 %, GLUTEN DE BLÉ , farine de SEIGLE 0,2%, farine d' ORGE maltée torréfiée 0,1%, farine de BLÉ malté torréfié 0,1%, antioxydant : acide ascorbique. Traces éventuelles d' œufs , soja , lait , moutarde et graines de sésame . * Ingrédient issu du commerce équitable français.",Gluten,"Eggs, Milk, Mustard, Sesame seeds, Soybeans",1.249,298,10,1,39,2.9,5.8,10,1.1,https://images.openfoodfacts.org/images/products/376/004/979/6384/front_fr.88.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Sweet snacks, Sweet pastries and pies, Breads, Viennoiseries, Sliced breads, Multigrain sliced breads",,unknown,unknown,,moderate,low,low,moderate,"['E282 - Calcium propionate', 'E300 - Ascorbic acid']",fr:Sachet plastique,"Magasins U , carrefour.fr , Leclerc",France,,France,,,
https://world.openfoodfacts.org/product/3362600017619/spofy-henry-s,Spofy – henry's – 50g,3.3626E+12,henry's,50g,50g,D,4,"French: Farine de froment , sucre, huile végétale, œufs pasteurisés, dextrose, sorbitol, glycérine, Sucre inverti, poudre de cacao, poudre de lait , poudre de lactosérum, agents levants (pyrophosphate de sodium bicarbonate de sodium), sel, sorbate de potassium, acidifiant d'acide citrique), emulsifiant ( lecithine de soja ), aromes, contient du gluten , oeufs , lait et ses dérives et lécithine de soja","Eggs, Gluten, Milk, Soybeans",,1.78,426,18.8,0,59,32.8,1.4,4.8,0,https://images.openfoodfacts.org/images/products/336/260/001/7619/front_fr.29.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Cakes, Pound Cake, Chocolate cakes, Madeleines, Chocolate madeleines",,unknown,,,moderate,low,high,low,"['E202 - Potassium sorbate', 'E322 - Lecithins', 'E322i - Lecithin', 'E330 - Citric acid', 'E420 - Sorbitol', 'E422 - Glycerol', 'E450 - Diphosphates', 'E450i - Disodium diphosphate']",Plastic,,"France , Morocco",Morocco,Maroc,,,
