url,product_name,barcode,brand,quantity,serving_size,nutriscore_letter,nova_group,ingredients_text,allergens,traces,energy_kcal_100g,fat_100g,saturated_fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,main_image_url,categories,contains_palm_oil,vegetarian_status,vegan_status,nutrient_level_fat,nutrient_level_saturated_fat,nutrient_level_sugars,nutrient_level_salt,additives,packaging,stores,countries,origins,manufacturing_places,ecoscore_grade,ecoscore_score,carbon_footprint_100g,additives_count,sugar_ratio,energy_density,protein_ratio,macro_balance,healthy_score,log_energy_kcal_100g,log_fat_100g,log_sugars_100g,log_salt_100g,brand_cleaned,allergens_cleaned,ingredients_text_cleaned,countries_cleaned,additives_cleaned
https://world.openfoodfacts.org/product/5949499042069/covrigei-italienesti-taralli-cu-masline-alka,Covrigei Italienesti Taralli Cu Masline – alka – 100g,5949499042069.0,alka,100g,100 g,5.0,3.0,"White wheat flour 60% (flour origin-EU), white wine, pomace olive oil, black olives 3.3%, salt, extra virgin olive 1%, natural extract of olives. It might contai traces of celery , sesame seeds , soy , nuts and mustard .",,"Celery, Mustard, Nuts, Sesame seeds, Soybeans",466.0,18.0,2.8,65.0,0.0,2.8,9.6,5.25,https://images.openfoodfacts.org/images/products/594/949/904/2069/front_en.54.200.jpg,"Snacks, Salty snacks, Appetizers",0,0.0,0.0,1.0,1.0,0.0,2.0,[],,,Romania,,,2.0,50.0,286.0,0,0.0,4.66,0.1454545454545454,1.76,2.3999999999999995,6.1463292576688975,2.9444389791664403,0.0,1.8325814637483104,alka,,"white wheat flour 60% (flour origin-eu), white wine, pomace olive oil, black olives 3. 3%, salt, extra virgin olive 1%, natural extract of olives. it might contai traces of celery, sesame seeds, soy, nuts and mustard.",romania,
https://world.openfoodfacts.org/product/1303749220005/kafferep-ikea,Kafferep – Ikea – 600g,1303749220005.0,IKEA,600g,,5.0,4.0,"German: Zucker, Haferflocken (22 %), Margarine (pflanzliche Fette und Öle [Palm, Palmkern, Raps], Wasser, Salz, Emulgator [E471], natürliches Aroma, Säurungsmittel [E330]), Weizenmehl , Eipulver , Backtriebmittel (E500, E450, E503), Stärke.","Eggs, Gluten","Milk, Nuts",490.0,23.0,12.0,65.0,41.0,3.33,5.1,0.85,https://images.openfoodfacts.org/images/products/130/374/922/0005/front_de.50.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, Oatmeal biscuits, Plain rolled oats biscuits",1,0.0,1.0,2.0,2.0,2.0,1.0,"['E330 - Citric acid', 'E450 - Diphosphates', 'E471 - Mono- and diglycerides of fatty acids', 'E500 - Sodium carbonates', 'E503 - Ammonium carbonates']",,IKEA,"France , Germany , Switzerland , United Kingdom",,,3.0,45.0,286.0,5,0.6307692307692307,4.9,0.0772727272727272,-15.57,-11.1425,6.19644412779452,3.1780538303479458,3.737669618283368,0.6151856390902335,ikea,eggs | gluten,"zucker, haferflocken (22 %), margarine (pflanzliche fette und öle palm, palmkern, raps, wasser, salz, emulgator e471, natürliches aroma, säurungsmittel e330), weizenmehl, eipulver, backtriebmittel (e500, e450, e503), stärke.",france | germany | switzerland | united kingdom,e330 e450 e471 e500 e503
https://world.openfoodfacts.org/product/20022297/grandino-pepites-de-chocolat-nougatine-sondey,Grandino Pépites de Chocolat & Nougatine – Sondey – 200 g,20022297.0,Sondey,200 g,"33,3g",5.0,4.0,"French: Farine de blé , 22% pépites de chocolat (sucre, pâte de cacao, beurre de cacao, émulsifiant: lécithines ( soja ) ; arôme naturel), sucre, huile de palme, 4% noisettes, poudres à lever : diphosphates, carbonates de sodium ; poudre de lactosérum ( lait ), sel, 0,2% œufs, émulsifiant: lécithines (contient blé ).","Eggs, Gluten, Milk, Nuts, Soybeans",Nuts,517.0,25.0,11.6,65.1,33.0,5.5,6.2,1.27,https://images.openfoodfacts.org/images/products/000/002/002/2297/front_fr.21.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Chocolate biscuits, Drop cookies, Chocolate chip cookies",1,1.0,1.0,2.0,2.0,2.0,1.0,"['E322 - Lecithins', 'E322i - Lecithin', 'E450 - Diphosphates', 'E500 - Sodium carbonates']","fr:1 barquette plastique , fr:1 film plastique , fr:1 étui carton",Lidl,France,,Strasbourg,3.0,55.0,406.0,4,0.5069124423963134,5.17,0.0937972768532526,-12.68,-8.225,6.249975242259483,3.258096538021482,3.5263605246161616,0.8197798314933114,sondey,eggs | gluten | milk | tree_nuts | soybeans,"farine de blé, 22% pépites de chocolat (sucre, pâte de cacao, beurre de cacao, émulsifiant: lécithines ( soja ), arôme naturel), sucre, huile de palme, 4% noisettes, poudres à lever : diphosphates, carbonates de sodium, poudre de lactosérum ( lait ), sel, 0, 2% œufs, émulsifiant: lécithines (contient blé ).",france,e322 e322i e450 e500
https://world.openfoodfacts.org/product/20108595/salsa-dip-medium-snack-day,SALSA DIP medium – Snack Day – 315g,20108595.0,Snack Day,315g,,4.0,4.0,"water, tomatoes (18,3%), tomato paste (11,9 %), red sweet pepper (7,1%), onion, green sweet pepper (4,7%), sugar, spirit vinegar, modified maize starch, salt, jalapeño peppers (0,8%), spices ( mustard ), flavouring, paprika extract",Mustard,,53.0,0.1,0.1,11.5,0.0,5.5,0.9,2.1,https://images.openfoodfacts.org/images/products/000/002/010/8595/front_en.68.200.jpg,"Condiments, Frozen foods, Sauces, Dips, Tomato sauces, Groceries",0,1.0,1.0,0.0,0.0,1.0,2.0,['E160c - Paprika extract'],"Glass , de:70",Lidl,"France , Germany , Italy",,,1.0,83.0,91.0,1,0.0,0.53,0.072,0.23,1.5750000000000002,3.9889840465642745,0.0953101798043248,0.0,1.1314021114911006,snack day,mustard,"water, tomatoes (18, 3%), tomato paste (11, 9 %), red sweet pepper (7, 1%), onion, green sweet pepper (4, 7%), sugar, spirit vinegar, modified maize starch, salt, jalapeño peppers (0, 8%), spices ( mustard ), flavouring, paprika extract",france | germany | italy,e160c
https://world.openfoodfacts.org/product/20213671/barquette-fraise-sondey,Barquette Fraise – Sondey – 120 g,20213671.0,Sondey,120 g,"6,7 g",5.0,4.0,"glucose-fructose syrup, 27.8% strawberry puree, sugar, wheat flour , 16.8% egg, wheat starch, gelling agent: pectins, acidity regulator: citric acid, flavourings, dry yeast","Eggs, Gluten","Milk, Nuts",366.0,3.9,0.9,76.8,53.2,5.5,5.0,0.34,https://images.openfoodfacts.org/images/products/000/002/021/3671/front_fr.47.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Sponge cake biscuits with fruits covering, Strawberry biscuits, fr:Barquettes, fr:Barquettes à la fraise",0,1.0,1.0,1.0,0.0,2.0,1.0,"['E330 - Citric acid', 'E440 - Pectins']","Plastic , Paper , Pp-polypropylene , Bag , Cardboard , Corrugated cardboard , Individual bag",Lidl,France,,France,2.0,61.0,227.0,2,0.6927083333333334,3.66,0.0642673521850899,-14.82,-10.9,5.905361848054571,1.589235205116581,3.992680908445601,0.29266961396282,sondey,eggs | gluten,"glucose-fructose syrup, 27. 8% strawberry puree, sugar, wheat flour, 16. 8% egg, wheat starch, gelling agent: pectins, acidity regulator: citric acid, flavourings, dry yeast",france,e330 e440
https://world.openfoodfacts.org/product/20763886/vegetable-crisps-crusti-croc,Vegetable crisps – Crusti Croc – 100 g,20763886.0,"Crusti Croc , Snack Day",100 g,,4.0,3.0,"62 % vegetables in variable proportions (parsnips, carrot, sweet potato, beetroot), sunflower oil, 1 % sea salt",,,534.0,38.5,3.3,38.6,21.6,9.1,3.7,1.35,https://images.openfoodfacts.org/images/products/000/002/076/3886/front_en.60.200.jpg,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps",0,1.0,1.0,2.0,1.0,2.0,1.0,[],"Plastic , Bag , Dry",Lidl,"France , Switzerland",,,2.0,50.0,286.0,0,0.5595854922279793,5.34,0.0934343434343434,-6.69,-3.0250000000000004,6.282266746896006,3.676300671907076,3.1179499062782403,0.8544153281560676,crusti croc | snack day,,"62 % vegetables in variable proportions (parsnips, carrot, sweet potato, beetroot), sunflower oil, 1 % sea salt",france | switzerland,
https://world.openfoodfacts.org/product/3017760038379/la-barquette-chocolat-lu,La barquette (chocolat) – LU – 120g,3017760038379.0,LU,120g,,5.0,4.0,"sugar, wheat flour 19,9%, rapeseed oil, eggs 13,7%, chocolate powder 13,2% (sugar, cocoa powder), hazelnut paste 5,9%, skimmed milk powder 4,7% (skimmed milk equivalent 49,6%), glucose-fructose syrup, emulsifiers (e471, soy lecithin ), lifting powder (disodium diphosphate, sodium acid carbonate), salt, acidifier (citric acid), flavourings, dry yeast","Eggs, Gluten, Milk, Nuts, Soybeans",Nuts,488.0,23.0,2.8,62.0,46.0,2.5,7.0,0.3,https://images.openfoodfacts.org/images/products/301/776/003/8379/front_en.43.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, Chocolate biscuits, fr:Barquettes, fr:Barquettes au chocolat",0,0.0,1.0,2.0,1.0,2.0,1.0,"['E322 - Lecithins', 'E322i - Lecithin', 'E330 - Citric acid', 'E450 - Diphosphates', 'E450i - Disodium diphosphate', 'E471 - Mono- and diglycerides of fatty acids', 'E500 - Sodium carbonates', 'E500ii - Sodium hydrogen carbonate']","Plastic , Box , Container","Magasins U , carrefour.fr","France , Germany",,,4.0,37.0,585.0,8,0.7419354838709677,4.88,0.1111111111111111,-12.82,-9.825,6.192362489474872,3.1780538303479458,3.8501476017100575,0.262364264467491,lu,eggs | gluten | milk | tree_nuts | soybeans,"sugar, wheat flour 19, 9%, rapeseed oil, eggs 13, 7%, chocolate powder 13, 2% (sugar, cocoa powder), hazelnut paste 5, 9%, skimmed milk powder 4, 7% (skimmed milk equivalent 49, 6%), glucose-fructose syrup, emulsifiers (e471, soy lecithin ), lifting powder (disodium diphosphate, sodium acid carbonate), salt, acidifier (citric acid), flavourings, dry yeast",france | germany,e322 e322i e330 e450 e450i e471 e500 e500i
https://world.openfoodfacts.org/product/3033710001354/nestle-les-recettes-de-l-atelier-carres-degustation-chocolat-noir-70-210g,NESTLE LES RECETTES DE L'ATELIER - Carrés dégustation Chocolat noir 70% - 210g – 210 g,3033710001354.0,"Nestlé , Les recettes de l'atelier , Les recettes de l'atelier les carres",210 g,21.6 g ((3 carrés = 21.6 g)),5.0,4.0,"French: Pâte de cacao* (Afrique de l'Ouest, Equateur), sucre, beurre de cacao*, BEURRE pâtissier, arôme naturel de vanille. Cacao : 70% minimum. * Bilan massique certifié Rainforest Alliance www.ra.org/fr. Peut contenir : FRUITS A COQUE , LAIT , GLUTEN .",Milk,"Gluten, Milk, Nuts",592.0,44.7,26.8,33.0,26.5,10.9,9.0,0.01,https://images.openfoodfacts.org/images/products/303/371/000/1354/front_fr.209.200.jpg,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates, Dark chocolate bar with more than 70% cocoa",0,0.0,1.0,2.0,2.0,2.0,0.0,[],"Bag , Box , Sleeve","Magasins U , Carrefour , Nestlé",France,"Africa , Ecuador , West Africa",,4.0,40.0,1688.0,0,0.803030303030303,5.92,0.2647058823529412,-15.97,-8.350000000000001,6.385194398997726,3.822098297900159,3.3141860046725258,0.009950330853168,nestlé | les recettes de l'atelier | les recettes de l'atelier les carres,milk,"pâte de cacao* (afrique de l'ouest, equateur), sucre, beurre de cacao*, beurre pâtissier, arôme naturel de vanille. cacao : 70% minimum. * bilan massique certifié rainforest alliance peut contenir : fruits a coque, lait, gluten.",france,
https://world.openfoodfacts.org/product/3045140015849/carres-noir-noisette-cote-d-or,Carrés Noir Noisette – Côte d'Or – 200 g e (10 * 20 g),3045140015849.0,"Côte d'Or , Mondelez , Mondelez International",200 g e (10 * 20 g),20 g,5.0,4.0,"sugar, cocoa paste, whole hazelnuts 20%, cocoa butter, concentrated butter, emulsifier ( soy lecithin ), aroma, whole milk powder, cocoa: 47% minimum in extra-superior dark chocolate","Milk, Nuts, Soybeans","Eggs, Gluten, Nuts",578.0,40.0,18.0,43.0,40.0,7.4,6.8,0.01,https://images.openfoodfacts.org/images/products/304/514/001/5849/front_fr.62.200.jpg,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolates, Dark chocolates, Chocolates with hazelnuts, Dark chocolates with hazelnuts",0,0.0,1.0,2.0,2.0,2.0,0.0,"['E322 - Lecithins', 'E322i - Lecithin']","Plastic , Bag , Cardboard , fr:Sachet plastique","Intermarché , Magasins U , Delhaize , carrefour.fr","Belgium , China , France",,Belgique,4.0,30.0,1688.0,2,0.9302325581395348,5.78,0.1545454545454545,-17.16,-10.95,6.361302477572996,3.713572066704308,3.713572066704308,0.009950330853168,côte d'or | mondelez | mondelez international,milk | tree_nuts | soybeans,"sugar, cocoa paste, whole hazelnuts 20%, cocoa butter, concentrated butter, emulsifier ( soy lecithin ), aroma, whole milk powder, cocoa: 47% minimum in extra-superior dark chocolate",belgium | china | france,e322 e322i
https://world.openfoodfacts.org/product/3046920027281/schokolade-excellence-caramel-fleur-de-sel-lindt-sprungli,Schokolade Excellence Caramel Fleur de Sel – Lindt&Sprüngli – 100 g,3046920027281.0,Lindt&Sprüngli,100 g,2 square (20 g),5.0,4.0,"sugar, cocoa paste, caramel grains (sugar, lactose , concentrated milk butter, skim milk powder, rapeseed lecithin, aroma) 5%, caramelized sugar (sugar, cocoa butter) 5%, cocoa butter, concentrated dairy butter, emulsifier: soy lecithin, fleur de sel 0,3%, aroma (vanilla)","Milk, Soybeans","Nuts, Sesame seeds",519.0,29.0,17.0,56.0,0.0,5.5,5.5,0.196,https://images.openfoodfacts.org/images/products/304/692/002/7281/front_en.129.200.jpg,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolates, Dark chocolates, Salted chocolates, Fleur de sel chocolates, Salted dark chocolates, Caramel chocolates, Dark chocolate with caramel, Dark chocolates with fleur de sel, Extra fine dark chocolates",0,0.0,1.0,2.0,2.0,2.0,0.0,[],"Container , Tray , Card-sleeve , Green Dot , Papier aluminium","Auchan , Super U , Woolworths , Coop , Coles","Australia , Austria , Belgium , Bulgaria , France , Germany , Morocco , New Zealand , Sweden , Switzerland",,"France , Frankrike",5.0,29.0,1688.0,0,0.0,5.19,0.0964912280701754,-5.15,-1.5,6.253828811575473,3.4011973816621555,0.0,0.17898265552844,lindt&sprüngli,milk | soybeans,"sugar, cocoa paste, caramel grains (sugar, lactose, concentrated milk butter, skim milk powder, rapeseed lecithin, aroma) 5%, caramelized sugar (sugar, cocoa butter) 5%, cocoa butter, concentrated dairy butter, emulsifier: soy lecithin, fleur de sel 0, 3%, aroma (vanilla)",australia | austria | belgium | bulgaria | france | germany | morocco | new zealand | sweden | switzerland,
https://world.openfoodfacts.org/product/3056440850283/petits-coeurs-choco-croc-lu,Petits coeurs choco'croc – LU – 90 g ℮,3056440850283.0,"LU , Mondelez",90 g ℮,25 g,5.0,4.0,"French: Chocolat au LAIT 70% (sucre, beurre de cacao, pâte de cacao, LAIT écrémé en poudre, lactosérum en poudre (de LAIT ), BEURRE concentre émulsifiants (lecithines de SOJA , E476), arôme), farine de BLE 22%, son de BLE , sucre, maltodextrine, farine de riz, cacao maigre en poudre, lactosérum en poudre (de LAIT ), agents d'enrobage (gomme d'acacia, shellac), sel sirop de glucose, huiles végétales (coprah, palmiste).","Gluten, Milk, Soybeans","Gluten, Milk, Nuts, Soybeans",486.0,23.0,13.0,61.0,42.0,4.5,6.8,0.21,https://images.openfoodfacts.org/images/products/305/644/085/0283/front_fr.43.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Chocolate biscuits, Milk chocolate biscuits",1,1.0,1.0,2.0,2.0,2.0,0.0,"['E322 - Lecithins', 'E322i - Lecithin', 'E414 - Acacia gum', 'E476 - Polyglycerol polyricinoleate', 'E904 - Shellac']","Plastic , Cardboard , fr:Carton à recycler , fr:Sachet à jeter , fr:Triman",Leclerc,France,"France , fr:Hors France",France,4.0,40.0,585.0,5,0.6885245901639344,4.86,0.1096774193548387,-15.76,-10.925,6.18826412308259,3.1780538303479458,3.7612001156935615,0.1906203596086497,lu | mondelez,gluten | milk | soybeans,"chocolat au lait 70% (sucre, beurre de cacao, pâte de cacao, lait écrémé en poudre, lactosérum en poudre (de lait ), beurre concentre émulsifiants (lecithines de soja, e476), arôme), farine de ble 22%, son de ble, sucre, maltodextrine, farine de riz, cacao maigre en poudre, lactosérum en poudre (de lait ), agents d'enrobage (gomme d'acacia, shellac), sel sirop de glucose, huiles végétales (coprah, palmiste).",france,e322 e322i e414 e476 e904
https://world.openfoodfacts.org/product/3175680905383/gerble-honey-sesame-crunch-bar-162g-5-8oz,"Gerble - Honey Sesame Crunch Bar, 162g (5.8oz) – 162g",3175680905383.0,Gerblé,162g,27 g,4.0,4.0,"shelled sesame seeds 49%, glucose syrup, sugar, all-flower honey 5%",Sesame seeds,,527.0,30.0,12.0,50.0,33.0,4.6,12.0,0.0,https://images.openfoodfacts.org/images/products/317/568/090/5383/front_en.58.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Sweet snacks, Nuts and their products, Bars, Biscuits and cakes, Biscuits, Nut bars",0,1.0,1.0,2.0,1.0,2.0,0.0,[],"Box , Container","Monoprix , Leclerc , Magasins U , carrefour.fr","France , Réunion",,UE,3.0,50.0,286.0,0,0.66,5.27,0.2352941176470588,-11.1,-7.1,6.269096283706261,3.4339872044851463,3.5263605246161616,0.0,gerblé,sesame,"shelled sesame seeds 49%, glucose syrup, sugar, all-flower honey 5%",france | réunion,
https://world.openfoodfacts.org/product/3175681771772/biscuit-moelleux-pomme-saveur-framboise-gerble,Biscuit moelleux pomme saveur framboise – Gerblé – 138 g,3175681771772.0,Gerblé,138 g,23 g,4.0,4.0,"French: Pommes 30,6% (purée de pommes, pommes concentrées, semoule de pommes séchées (amidon de blé)), farine de blé 18,6%, sucre, huile de colza, flocons d'avoine complète, stabilisant: glycérol d'origine végétale, sirop de glucose-fructose, sirop de sucre inverti, raisins secs, germe de blé 4,7%, blé , œuf entier concentré, noix de coco, gluten de blé , purée de framboises 0,6%, jus concentré de carotte, magnésium, arômes naturels, arôme naturel de framboise avec autres arômes naturels, gélifiant : pectines, poudres à lever (acide citrique, carbonates de sodium), jus concentré de citron, sel, extrait de malt d'orge , vitamines E et B9. Fabriqué dans un atelier qui utilise des fruits à coque , du lait , du lupin , du sésame et du soja .","Eggs, Gluten, Milk, fr:anhydre-sulfureux","Lupin, Milk, Nuts, Sesame seeds, Soybeans",394.0,13.0,3.0,60.0,27.0,5.6,7.5,0.21,https://images.openfoodfacts.org/images/products/317/568/177/1772/front_fr.70.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",0,0.0,1.0,1.0,1.0,2.0,0.0,"['E330 - Citric acid', 'E422 - Glycerol', 'E440 - Pectins', 'E500 - Sodium carbonates']",Cardboard,"Magasins U , carrefour.fr","France , Switzerland","fr:Farine de blé de France , fr:Framboise origine UE et non-UE , fr:Germe de blé origine UE , fr:Pommes origine UE et non-UE",,3.0,54.0,286.0,4,0.45,3.94,0.1229508196721311,-7.05,-4.225,5.978885764901122,2.639057329615259,3.332204510175204,0.1906203596086497,gerblé,eggs | gluten | milk | fr:anhydre-sulfureux,"pommes 30, 6% (purée de pommes, pommes concentrées, semoule de pommes séchées (amidon de blé)), farine de blé 18, 6%, sucre, huile de colza, flocons d'avoine complète, stabilisant: glycérol d'origine végétale, sirop de glucose-fructose, sirop de sucre inverti, raisins secs, germe de blé 4, 7%, blé, œuf entier concentré, noix de coco, gluten de blé, purée de framboises 0, 6%, jus concentré de carotte, magnésium, arômes naturels, arôme naturel de framboise avec autres arômes naturels, gélifiant : pectines, poudres à lever (acide citrique, carbonates de sodium), jus concentré de citron, sel, extrait de malt d'orge, vitamines e et b9. fabriqué dans un atelier qui utilise des fruits à coque, du lait, du lupin, du sésame et du soja.",france | switzerland,e330 e422 e440 e500
https://world.openfoodfacts.org/product/3178530403459/petit-muffins-bonne-maman,Petit Muffins – Bonne Maman – 235g,3178530403459.0,Bonne Maman,235g,1 muffin 13.8g,4.0,4.0,"Soft wheat flour, sugar, rapeseed oil, eggs , invert sugar syrup, exhausted vanilla beans 0.05%, starch, raising agents: sodium carbonates and citrates ( wheat ), natural vanilla flavour (contains alcohol), natural Madagascar vanilla flavour, salt.","Eggs, Gluten, Milk",Nuts,465.0,26.0,2.5,52.0,33.0,1.0,5.2,0.58,https://images.openfoodfacts.org/images/products/317/853/040/3459/front_en.68.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Cakes, Muffins",0,0.0,1.0,2.0,1.0,2.0,1.0,[],fr:Film plastique,"Auchan , Carrefour","France , Germany , United Kingdom",Vanille de Madagascar,,2.0,50.0,286.0,0,0.6346153846153846,4.65,0.0981132075471698,-9.34,-7.325,6.144185634125646,3.295836866004329,3.5263605246161616,0.4574248470388754,bonne maman,eggs | gluten | milk,"soft wheat flour, sugar, rapeseed oil, eggs, invert sugar syrup, exhausted vanilla beans 0. 05%, starch, raising agents: sodium carbonates and citrates ( wheat ), natural vanilla flavour , natural madagascar vanilla flavour, salt.",france | germany | united kingdom,
https://world.openfoodfacts.org/product/3250390001829/cookies-nougatine-200g-chabrior,Cookies nougatine - 200g – Chabrior – 200 g,3250390001829.0,Chabrior,200 g,33g,5.0,4.0,"French: Farine de blé 40% , pépites de chocolat 22% (sucre, pâte de cacao, beurre de cacao, émulsifiant : lécithines (tournesol), arôme), matière grasse végétale (palme), sucre, nougatine 8% (sucre, amandes , noisettes ), œufs , poudres à lever : diphosphates - carbonates de sodium - carbonate d'ammonium, poudre de lait écrémé, arôme. *La nougatine et les pépites de chocolat ne sont pas françaises.","Eggs, Gluten, Milk, Nuts, fr:amandes-amygdalus-communis-l, fr:noisettes-corylus-avellana","Gluten, Nuts, Peanuts, Soybeans",489.0,23.0,2.3,63.0,31.0,2.8,6.8,0.93,https://images.openfoodfacts.org/images/products/325/039/000/1829/front_fr.50.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, Chocolate biscuits, Drop cookies, Chocolate chip cookies, Cookies with chocolate and nougat",1,0.0,1.0,2.0,2.0,2.0,1.0,"['E322 - Lecithins', 'E322i - Lecithin', 'E450 - Diphosphates', 'E500 - Sodium carbonates', 'E503 - Ammonium carbonates', 'E503i - Ammonium carbonate']","Plastic , Box , Cardboard","Intermarché , INTERMARCHE FRANCE",France,,,3.0,50.0,406.0,6,0.492063492063492,4.89,0.10625,-8.18,-5.925,6.194405391104672,3.1780538303479458,3.4657359027997265,0.6575200029167942,chabrior,eggs | gluten | milk | tree_nuts | fr:amandes-amygdalus-communis-l | fr:noisettes-corylus-avellana,"farine de blé 40%, pépites de chocolat 22% (sucre, pâte de cacao, beurre de cacao, émulsifiant : lécithines (tournesol), arôme), matière grasse végétale (palme), sucre, nougatine 8% (sucre, amandes, noisettes ), œufs, poudres à lever : diphosphates - carbonates de sodium - carbonate d'ammonium, poudre de lait écrémé, arôme. *la nougatine et les pépites de chocolat ne sont pas françaises.",france,e322 e322i e450 e500 e503 e503i
https://world.openfoodfacts.org/product/3250391534005/tubo-sticks-bretzels-bouton-d-or,Tubo sticks & bretzels – Bouton d'or – 300 g,3250391534005.0,"Bouton d'or , Intermarché",300 g,30 g,5.0,3.0,"wheat flour (eu), salt 3% (eu), sunflower oil 1.6% (eu), malted wheat flour, yeast, acidity regulator: sodium hydroxide",Gluten,Sesame seeds,385.0,3.0,0.8,76.0,2.0,3.5,12.0,3.6,https://images.openfoodfacts.org/images/products/325/039/153/4005/front_fr.55.200.jpg,"Snacks, Salty snacks, Appetizers, Biscuits and crackers, Crackers (Appetizers), Pretzel, fr:Mélange Sticks et Bretzels, fr:Sticks et bretzels",0,1.0,1.0,1.0,0.0,0.0,2.0,['E524 - Sodium hydroxide'],"fr:Boîte plastique , fr:Couvercle plastique","Intermarché , INTERMARCHE FRANCE",France,,"Alsace , France",2.0,67.0,159.0,1,0.0263157894736842,3.85,0.1558441558441558,2.6799999999999997,3.175,5.955837369464831,1.3862943611198906,1.0986122886681096,1.5260563034950494,bouton d'or | intermarché,gluten,"wheat flour (eu), salt 3% (eu), sunflower oil 1. 6% (eu), malted wheat flour, yeast, acidity regulator: sodium hydroxide",france,e524
https://world.openfoodfacts.org/product/3256221498240/tuiles-gout-creme-et-oignon-boite-de-170g-u,Tuiles goût crème et oignon boîte de 170g – U – 170 g,3256221498240.0,U,170 g,30 g,4.0,4.0,"French: Pomme de terre déshydratée 52%, huile de tournesol, amidons de BLE et de pomme de terre, sirop de glucose, arôme naturel (contient du LAIT ), émulsifiant : mono - et diglycérides d acides gras, huile de colza, sel","Gluten, Milk",,501.0,25.0,2.1,63.0,5.1,3.4,4.4,1.2,https://images.openfoodfacts.org/images/products/325/622/149/8240/front_fr.92.200.jpg,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Salty snacks made from potato",0,1.0,1.0,2.0,1.0,1.0,1.0,['E471 - Mono- and diglycerides of fatty acids'],"Box , Cardboard , fr:Tubo",Magasins U,France,,,1.0,83.0,159.0,1,0.0809523809523809,5.01,0.06875,-1.0499999999999998,0.1500000000000002,6.218600119691729,3.258096538021482,1.8082887711792652,0.7884573603642702,u,gluten | milk,"pomme de terre déshydratée 52%, huile de tournesol, amidons de ble et de pomme de terre, sirop de glucose, arôme naturel (contient du lait ), émulsifiant : mono - et diglycérides d acides gras, huile de colza, sel",france,e471
https://world.openfoodfacts.org/product/3281780064209/celeri-remoulade-a-la-moutarde-a-l-ancienne-pierre-martinet,Céleri rémoulade à la moutarde à l'ancienne – Pierre Martinet – 300gr,3281780064209.0,Pierre Martinet,300gr,,3.0,4.0,"celery 68%, rapeseed oil, water, old-fashioned mustard 1% (water, alcohol vinegar, mustard seeds, mustard seed coat, salt, flavorings, turmeric), chives, spices, mustard (water, mustard seeds, alcohol vinegar, salt), alcohol vinegar, egg yolk , salt, processed starch, thickener:xanthan gum, acidifier: e330, antioxidant: ascorbic acid, preservative: potassium sorbate","Celery, Eggs, Mustard",,150.0,15.0,1.1,1.5,1.5,2.9,0.9,1.1,https://images.openfoodfacts.org/images/products/328/178/006/4209/front_fr.34.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Salty snacks, Appetizers, Meals, Prepared vegetables, Celeriac in remoulade sauce",0,0.0,1.0,1.0,0.0,0.0,1.0,"['E14XX - Modified Starch', 'E202 - Potassium sorbate', 'E300 - Ascorbic acid', 'E330 - Citric acid', 'E415 - Xanthan gum']","Plastic , Tray","Intermarché , Magasins U , carrefour.fr","France , Switzerland",,,1.0,79.0,107.0,5,1.0,1.5,0.36,-0.62,0.2999999999999999,5.017279836814924,2.772588722239781,0.9162907318741552,0.7419373447293773,pierre martinet,celery | eggs | mustard,"celery 68%, rapeseed oil, water, old-fashioned mustard 1% (water, alcohol vinegar, mustard seeds, mustard seed coat, salt, flavorings, turmeric), chives, spices, mustard (water, mustard seeds, alcohol vinegar, salt), alcohol vinegar, egg yolk, salt, processed starch, thickener:xanthan gum, acidifier: e330, antioxidant: ascorbic acid, preservative: potassium sorbate",france | switzerland,e14x e202 e300 e330 e415
